# Discriminador fractura/contacto sobre los picos del DI (ventana 14, umbral 1.5).
# Fractura: el dámper cae, la percusión cae, la velocidad aumenta.
# Contacto: el dámper NO cae, la percusión se desestabiliza, la rotación varía fuerte, la velocidad pierde su patrón.
# Sin firma clara el evento queda INDETERMINADO; no se le asigna clase.
# conteo: {'fractura': 468, 'contacto': 1480, 'indeterminado': 2651}
# contraste contra sondajes: 1 de 1 evento(s) con clase definida coinciden con la etiqueta de sondaje; 1 quedaron indeterminados y no cuentan ni a favor ni en contra. 4597 pico(s) del MWD no tienen ninguna discontinuidad de sondaje a menos de 3 m: el contraste mide solo la vecindad de los sondajes, no el caserón entero.
# generado: 2026-08-26 04:24
pozo,caseron,largo_m,este,norte,cota,di,clase,delta_pd_rel,delta_pp_rel,delta_vel_rel,cv_pp_rel,cv_pr_rel,cv_vel_rel,evidencia,motivo
PCC_0042_PR01_TH_P28_H12,PCC_0042,24.762,377019.9115256522,6958918.908596124,301.09879876772146,2.952,indeterminado,-0.145,-0.0734,-0.0598,5.0909,1.3396,2.3762,el dámper cae 14% · la percusión se desestabiliza (CV ×5.1) · la velocidad pierde su patrón (CV ×2.4),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P28_H12,PCC_0042,26.56,377019.509102556,6958919.136376491,302.8362989770892,1.851,contacto,-0.0457,-0.0406,-0.0176,21.423,1.3475,2.6108,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×21.4) · la velocidad pierde su patrón (CV ×2.6),
PCC_0042_PR01_TH_P28_H12,PCC_0042,28.249,377019.1310755206,6958919.3503481485,304.4684668600825,2.243,contacto,-0.0367,-0.0843,0.1507,55.9625,1.3609,3.6888,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×56.0) · la velocidad pierde su patrón (CV ×3.7),
PCC_0042_PR01_TH_P28_H12,PCC_0042,30.068,377018.7239522658,6958919.580788909,306.22626045343065,2.159,contacto,-0.016,-0.0322,-0.0385,11.8078,1.4115,2.1506,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×11.8) · la velocidad pierde su patrón (CV ×2.2),
PCC_0042_PR01_TH_P28_H12,PCC_0042,31.805,377018.335182011,6958919.8008414665,307.90481321409345,3.011,contacto,-0.0808,-0.0363,0.0079,32.1149,2.201,2.3666,el dámper no cae (Δ -8%) · la percusión se desestabiliza (CV ×32.1) · la rotación varía fuerte (CV ×2.2) · la velocidad pierde su patrón (CV ×2.4),
PCC_0042_PR01_TH_P28_H13,PCC_0042,0.052,377024.9650902881,6958916.083390235,277.3369965964176,8.044,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H13,PCC_0042,1.556,377024.5278973901,6958916.334507201,278.75412892357406,6.194,contacto,-0.0586,-0.0207,0.1314,1.741,1.4484,2.5651,el dámper no cae (Δ -6%) · la percusión se desestabiliza (CV ×1.7) · la velocidad pierde su patrón (CV ×2.6),
PCC_0042_PR01_TH_P28_H13,PCC_0042,13.998,377020.91117263155,6958918.411899011,290.4775068587341,2.708,indeterminado,-0.0543,-0.0267,0.0443,1.9754,1.0031,1.0252,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×2.0),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H13,PCC_0042,23.004,377018.2932476054,6958919.915595413,298.9633404613745,1.518,indeterminado,-0.0616,-0.0196,-0.0275,2.6919,1.4919,1.2978,el dámper no cae (Δ -6%) · la percusión se desestabiliza (CV ×2.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H13,PCC_0042,24.756,377017.7839643891,6958920.208119962,300.61414886375354,2.235,contacto,-0.098,-0.045,-0.0461,30.411,1.5621,2.7987,el dámper no cae (Δ -10%) · la percusión se desestabiliza (CV ×30.4) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×2.8),
PCC_0042_PR01_TH_P28_H13,PCC_0042,26.497,377017.2778787273,6958920.498807886,302.2545926015058,4.618,indeterminado,-0.1192,-0.0557,-0.1494,10.5406,1.3249,2.9355,el dámper cae 12% · la percusión se desestabiliza (CV ×10.5) · la velocidad pierde su patrón (CV ×2.9),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P28_H13,PCC_0042,28.067,377016.82150050264,6958920.760944611,303.73391291642315,2.075,indeterminado,-0.1501,-0.0444,-0.0979,67.6204,1.5727,3.7986,el dámper cae 15% · la percusión se desestabiliza (CV ×67.6) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×3.8),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P28_H14,PCC_0042,0.117,377024.48900430807,6958916.462394636,277.28999123513523,6.859,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H14,PCC_0042,2.808,377023.5152373932,6958917.054383273,279.7277896432463,1.576,indeterminado,-0.049,-0.0021,-0.0406,1.4663,0.9234,0.9159,el dámper no cae (Δ -5%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H14,PCC_0042,7.108,377021.95923674887,6958918.000333157,283.62319401146533,1.624,contacto,0.0718,-0.0175,-0.0701,13.352,1.9897,2.0127,el dámper no cae (Δ +7%) · la percusión se desestabiliza (CV ×13.4) · la rotación varía fuerte (CV ×2.0) · la velocidad pierde su patrón (CV ×2.0),
PCC_0042_PR01_TH_P28_H14,PCC_0042,10.717,377020.65328178945,6958918.794271095,286.89261595679153,1.939,contacto,0.019,-0.0495,-0.0612,42.7599,0.8717,2.8183,el dámper no cae (Δ +2%) · la percusión se desestabiliza (CV ×42.8) · la velocidad pierde su patrón (CV ×2.8),
PCC_0042_PR01_TH_P28_H14,PCC_0042,12.435,377020.03160525294,6958919.1722110715,288.44896588809394,1.591,contacto,0.0363,-0.0762,-0.0011,22.4621,1.5272,2.5644,el dámper no cae (Δ +4%) · la percusión se desestabiliza (CV ×22.5) · la rotación varía fuerte (CV ×1.5) · la velocidad pierde su patrón (CV ×2.6),
PCC_0042_PR01_TH_P28_H14,PCC_0042,14.209,377019.38966452196,6958919.562470396,290.05604666698247,1.842,indeterminado,-0.1188,-0.0462,-0.106,7.3505,2.3278,2.9378,el dámper cae 12% · la percusión se desestabiliza (CV ×7.4) · la rotación varía fuerte (CV ×2.3) · la velocidad pierde su patrón (CV ×2.9),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P28_H14,PCC_0042,15.984,377018.74736193044,6958919.952949708,291.6640333538636,2.065,indeterminado,-0.1311,-0.0519,-0.1346,8.2549,0.9539,2.9742,el dámper cae 13% · la percusión se desestabiliza (CV ×8.3) · la velocidad pierde su patrón (CV ×3.0),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P28_H14,PCC_0042,17.637,377018.1492063339,6958920.316590442,293.1614992656464,4.931,contacto,-0.0925,-0.0243,-0.0922,33.6588,2.2164,2.9356,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×33.7) · la rotación varía fuerte (CV ×2.2) · la velocidad pierde su patrón (CV ×2.9),
PCC_0042_PR01_TH_P28_H14,PCC_0042,19.516,377017.46927023836,6958920.729948543,294.8637003837589,1.833,indeterminado,0.205,-0.0636,0.0314,2.1445,1.2602,3.0531,la percusión se desestabiliza (CV ×2.1) · la velocidad pierde su patrón (CV ×3.1),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P28_H15,PCC_0042,0.059,377024.0486586493,6958916.734557577,276.4569162819713,6.242,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H15,PCC_0042,3.784,377022.3551504896,6958917.771974957,279.60841035558326,1.633,indeterminado,0.0405,0.0202,-0.1169,1.1177,0.6635,1.3107,el dámper no cae (Δ +4%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H15,PCC_0042,12.123,377018.56396537717,6958920.094397381,286.6635268870867,2.593,indeterminado,-0.0147,-0.0474,-0.0353,2.4589,0.604,1.0821,el dámper no cae (Δ -1%) · la percusión se desestabiliza (CV ×2.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H15,PCC_0042,14.272,377017.5869589248,6958920.692896697,288.48166400499065,2.415,indeterminado,0.0332,-0.0198,-0.0906,1.4391,1.3371,1.7066,el dámper no cae (Δ +3%) · la velocidad pierde su patrón (CV ×1.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H2,PCC_0042,0.026,377030.66302431654,6958912.014343957,275.56428925147605,4.694,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H2,PCC_0042,5.271,377032.7881200978,6958910.344811607,280.06071709732714,3.278,contacto,-0.0698,-0.035,0.0289,3.5778,1.6425,1.8154,el dámper no cae (Δ -7%) · la percusión se desestabiliza (CV ×3.6) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×1.8),
PCC_0042_PR01_TH_P28_H2,PCC_0042,6.916,377033.45461820264,6958909.821192786,281.4709408926417,2.666,contacto,-0.05,-0.0588,0.3241,36.0584,1.638,1.3742,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×36.1) · la rotación varía fuerte (CV ×1.6),
PCC_0042_PR01_TH_P28_H2,PCC_0042,8.794,377034.2155199905,6958909.223407895,283.08091067233823,1.753,contacto,0.0324,-0.1332,-0.3298,79.6777,3.6201,1.1314,el dámper no cae (Δ +3%) · la percusión se desestabiliza (CV ×79.7) · la rotación varía fuerte (CV ×3.6),
PCC_0042_PR01_TH_P28_H2,PCC_0042,11.417,377035.2782704641,6958908.388482565,285.3295532347152,2.986,contacto,-0.0138,-0.0159,0.1043,1.9741,1.5991,0.9375,el dámper no cae (Δ -1%) · la percusión se desestabiliza (CV ×2.0) · la rotación varía fuerte (CV ×1.6),
PCC_0042_PR01_TH_P28_H2,PCC_0042,14.809,377036.652593608,6958907.308777373,288.2374432734429,2.658,indeterminado,-0.0356,-0.0258,-0.0777,2.0599,1.442,1.455,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×2.1),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H3,PCC_0042,0.337,377030.60133030376,6958912.040903167,277.2005876669009,4.682,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H3,PCC_0042,1.731,377031.0260920469,6958911.690174285,278.4811965917076,2.968,contacto,-0.0792,-0.0418,-0.0781,19.7211,2.4718,4.3766,el dámper no cae (Δ -8%) · la percusión se desestabiliza (CV ×19.7) · la rotación varía fuerte (CV ×2.5) · la velocidad pierde su patrón (CV ×4.4),
PCC_0042_PR01_TH_P28_H3,PCC_0042,7.713,377032.84885011544,6958910.185109601,283.9766073436402,2.528,indeterminado,0.1069,-0.0277,-0.1008,2.1513,1.0845,1.2199,la percusión se desestabiliza (CV ×2.2),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P28_H3,PCC_0042,9.485,377033.3887911548,6958909.739276332,285.60446890372447,2.631,contacto,-0.0067,-0.0399,-0.0682,2.8204,0.9962,1.5354,el dámper no cae (Δ -1%) · la percusión se desestabiliza (CV ×2.8) · la velocidad pierde su patrón (CV ×1.5),
PCC_0042_PR01_TH_P28_H3,PCC_0042,11.433,377033.9823606495,6958909.249161653,287.3940142304989,2.633,contacto,-0.0015,-0.0333,-0.0518,2.405,0.7912,1.5647,el dámper no cae (Δ -0%) · la percusión se desestabiliza (CV ×2.4) · la velocidad pierde su patrón (CV ×1.6),
PCC_0042_PR01_TH_P28_H3,PCC_0042,14.074,377034.78709218727,6958908.58468893,289.8201893886156,1.546,indeterminado,-0.0758,-0.0112,-0.0278,1.3529,1.7305,1.1124,el dámper no cae (Δ -8%) · la rotación varía fuerte (CV ×1.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H3,PCC_0042,21.844,377037.1546666093,6958906.629765394,296.95816022487696,4.383,indeterminado,0.0256,-0.0283,-0.0559,1.523,0.9966,1.4646,el dámper no cae (Δ +3%) · la percusión se desestabiliza (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H4,PCC_0042,0.088,377030.1238941461,6958912.356049661,277.4511651959054,3.508,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H4,PCC_0042,2.69,377030.69639760343,6958911.855568575,279.93977701119917,2.113,contacto,-0.0561,-0.0485,-0.0178,1.4492,1.6921,1.6088,el dámper no cae (Δ -6%) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×1.6),
PCC_0042_PR01_TH_P28_H4,PCC_0042,22.47,377035.04847999604,6958908.050989067,298.85781763629944,1.549,indeterminado,-0.0619,-0.0065,-0.0002,1.4418,1.3949,1.0775,el dámper no cae (Δ -6%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H4,PCC_0042,25.739,377035.76773972006,6958907.422214021,301.9843633796489,4.618,fractura,-0.2942,-0.216,0.1716,4.553,0.974,2.009,el dámper cae 29% · la percusión cae 22% · la velocidad aumenta 17%,
PCC_0042_PR01_TH_P28_H4,PCC_0042,27.653,377036.1888663985,6958907.054066136,303.81495639059136,6.287,contacto,0.0587,-0.118,-0.2509,1.9109,1.6416,1.4999,el dámper no cae (Δ +6%) · la percusión se desestabiliza (CV ×1.9) · la rotación varía fuerte (CV ×1.6),
PCC_0042_PR01_TH_P28_H4,PCC_0042,28.674,377036.41351129854,6958906.8576821275,304.7914639476302,1.848,indeterminado,0.029,-0.1345,-0.189,0.1757,1.0138,0.8692,la percusión cae 13% · el dámper no cae (Δ +3%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H4,PCC_0042,29.45,377036.58425022353,6958906.708422587,305.5336479478869,3.491,indeterminado,-0.0035,0.0077,0.0728,1.392,1.1834,1.4141,el dámper no cae (Δ -0%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H4,PCC_0042,30.433,377036.80053419684,6958906.519347681,306.47381144305746,2.228,indeterminado,0.0198,-0.0089,-0.2884,0.9683,0.9338,1.2534,el dámper no cae (Δ +2%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H6,PCC_0042,0.074,377029.2976869891,6958912.936746933,277.1822803741212,6.199,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H6,PCC_0042,21.769,377031.2769127886,6958910.664322504,298.66630357087547,3.198,contacto,0.0071,-0.0523,-0.0322,2.0378,1.5639,1.9281,el dámper no cae (Δ +1%) · la percusión se desestabiliza (CV ×2.0) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×1.9),
PCC_0042_PR01_TH_P28_H6,PCC_0042,28.007,377031.84600292635,6958910.010928469,304.84364105422895,1.871,indeterminado,-0.0478,-0.0283,0.0556,1.5282,0.9862,1.2728,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H6,PCC_0042,28.746,377031.9134215881,6958909.933522538,305.57545452011516,1.831,indeterminado,0.0125,-0.0057,-0.1523,0.8587,0.9307,1.5294,el dámper no cae (Δ +1%) · la velocidad pierde su patrón (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H6,PCC_0042,30.333,377032.058202936,6958909.767293566,307.14702146241746,3.897,fractura,-0.1645,-0.2249,0.2385,4.8835,1.9516,1.7452,el dámper cae 16% · la percusión cae 22% · la velocidad aumenta 24%,
PCC_0042_PR01_TH_P28_H6,PCC_0042,31.484,377032.16320818587,6958909.646733044,308.2868283626002,4.167,indeterminado,0.0451,0.0852,-0.1225,0.8704,0.6445,1.2623,el dámper no cae (Δ +5%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H6,PCC_0042,32.289,377032.236648,6958909.562414,309.08399999999995,2.079,indeterminado,0.0624,-0.0426,0.1494,0.8505,1.8144,1.203,la velocidad aumenta 15% · el dámper no cae (Δ +6%) · la rotación varía fuerte (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H7,PCC_0042,0.095,377028.8645146113,6958912.869257137,277.21273033377923,6.681,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H7,PCC_0042,1.735,377028.9048519012,6958912.752784979,278.8480750432314,5.05,indeterminado,0.015,-0.1984,-0.3524,2.5392,0.981,0.841,la percusión cae 20% · el dámper no cae (Δ +2%) · la percusión se desestabiliza (CV ×2.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H7,PCC_0042,2.974,377028.9353262319,6958912.664791683,280.0835580279944,1.518,indeterminado,0.1244,0.1098,0.0439,0.5098,0.7277,0.5624,,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P28_H7,PCC_0042,23.634,377029.4434777018,6958911.197526557,300.68491272145906,2.277,indeterminado,0.0525,0.0189,-0.0711,0.7352,0.5449,1.0109,el dámper no cae (Δ +5%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H7,PCC_0042,25.372,377029.48622539075,6958911.074094477,302.4179792489151,2.504,contacto,-0.0351,-0.0732,0.0502,1.9789,1.7221,1.9564,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×2.0) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×2.0),
PCC_0042_PR01_TH_P28_H7,PCC_0042,27.184,377029.530793177,6958910.945406945,304.2248357205781,3.36,contacto,-0.0008,-0.0223,-0.0697,1.6152,1.3963,1.6604,el dámper no cae (Δ -0%) · la percusión se desestabiliza (CV ×1.6) · la velocidad pierde su patrón (CV ×1.7),
PCC_0042_PR01_TH_P28_H7,PCC_0042,29.023,377029.57602505275,6958910.814801884,306.05861555026263,3.177,contacto,-0.0432,-0.1051,0.0192,3.1124,0.7448,1.8796,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×3.1) · la velocidad pierde su patrón (CV ×1.9),
PCC_0042_PR01_TH_P28_H7,PCC_0042,30.649,377029.616018,6958910.699324,307.67999999999995,1.85,indeterminado,0.0707,-0.0047,-0.1125,2.0353,0.6874,1.4671,el dámper no cae (Δ +7%) · la percusión se desestabiliza (CV ×2.0),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P28_H8,PCC_0042,0.079,377028.58800355013,6958913.430127228,277.1499462102689,7.18,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P28_H8,PCC_0042,3.702,377028.4783757032,6958913.356072529,280.77047937234994,1.735,contacto,-0.0374,0.0409,-0.3096,1.8902,0.8692,3.3238,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×1.9) · la velocidad pierde su patrón (CV ×3.3),
PCC_0042_PR01_TH_P28_H8,PCC_0042,5.477,377028.4246662281,6958913.319791245,282.544270805608,1.703,fractura,-0.1104,-0.1708,-0.0365,1.6074,0.8194,1.4968,el dámper cae 11% · la percusión cae 17%,
PCC_0042_PR01_TH_P28_H8,PCC_0042,6.259,377028.4010038002,6958913.303807041,283.32573835535885,2.872,indeterminado,0.1988,0.1654,-0.0051,0.4415,0.6781,0.7181,,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P28_H8,PCC_0042,7.965,377028.34938218637,6958913.268936128,285.0305767695212,2.406,indeterminado,0.0692,0.0081,-0.0526,0.8868,0.728,0.8844,el dámper no cae (Δ +7%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P28_H8,PCC_0042,9.697,377028.2969738422,6958913.233533772,286.7613974807341,1.799,contacto,0.0809,-0.0497,-0.0215,6.1684,1.3058,1.9751,el dámper no cae (Δ +8%) · la percusión se desestabiliza (CV ×6.2) · la velocidad pierde su patrón (CV ×2.0),
PCC_0042_PR01_TH_P28_H8,PCC_0042,13.406,377028.1847437334,6958913.15772122,290.46787208690534,1.869,contacto,-0.0244,-0.0364,-0.1026,2.5966,1.2912,1.6842,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×2.6) · la velocidad pierde su patrón (CV ×1.7),
